tanggal,username,full_text,cleaning,case_folding,hasil_normalisasi,token,stemming_data,sentiment_label_lexicon,manual
Wed Sep 04,KATADATAcoid,Cerita Para Konsumen Pertalite: Tak Dapat QR Code hingga Ogah Daftar MyPertamina https://t.co/vVO5UhbgTc,Cerita Para Konsumen Pertalite Tak Dapat QR Code hingga Ogah Daftar MyPertamina ,cerita para konsumen pertalite tak dapat qr code hingga ogah daftar mypertamina ,cerita para konsumen pertalite tak dapat qr code hingga ogah daftar mypertamina,"['cerita', 'para', 'konsumen', 'pertalite', 'tak', 'dapat', 'qr', 'code', 'hingga', 'ogah', 'daftar', 'mypertamina']",cerita para konsumen pertalite tak dapat qr code hingga ogah daftar mypertamina,netral,netral
Wed Sep 04,lokastiti,Ini daftar mypertamina harus pake ktp ya? Mobil gue masih atas nama nyokap padahal kan belio udah meninggal . Gimana ini . (KTP nya sih masih ada),Ini daftar mypertamina harus pake ktp ya Mobil gue masih atas nama nyokap padahal kan belio udah meninggal  Gimana ini  KTP nya sih masih ada,ini daftar mypertamina harus pake ktp ya mobil gue masih atas nama nyokap padahal kan belio udah meninggal  gimana ini  ktp nya sih masih ada,ini daftar mypertamina harus pakai kartu tanda penduduk ya mobil gue masih atas nama ibu padahal kan beliau sudah meninggal bagaimana ini kartu tanda penduduk nya sih masih ada,"['ini', 'daftar', 'mypertamina', 'harus', 'pakai', 'kartu', 'tanda', 'penduduk', 'ya', 'mobil', 'gue', 'masih', 'atas', 'nama', 'ibu', 'padahal', 'kan', 'beliau', 'sudah', 'meninggal', 'bagaimana', 'ini', 'kartu', 'tanda', 'penduduk', 'nya', 'sih', 'masih', 'ada']",ini daftar mypertamina harus pakai kartu tanda duduk ya mobil gue masih atas nama ibu padahal kan beliau sudah tinggal bagaimana ini kartu tanda duduk nya sih masih ada,netral,negatif
Tue Sep 03,PPALGANLIPS,Tapi seringkali kakak pertama juga tanya ke adik sih. Contohnya cara daftar mypertamina atau cairin uang di e wallet yang belum terverifikasi.,Tapi seringkali kakak pertama juga tanya ke adik sih Contohnya cara daftar mypertamina atau cairin uang di e wallet yang belum terverifikasi,tapi seringkali kakak pertama juga tanya ke adik sih contohnya cara daftar mypertamina atau cairin uang di e wallet yang belum terverifikasi,tapi seringkali kakak pertama juga tanya ke adik sih contohnya cara daftar mypertamina atau cairin uang di e wallet yang belum terverifikasi,"['tapi', 'seringkali', 'kakak', 'pertama', 'juga', 'tanya', 'ke', 'adik', 'sih', 'contohnya', 'cara', 'daftar', 'mypertamina', 'atau', 'cairin', 'uang', 'di', 'e', 'wallet', 'yang', 'belum', 'terverifikasi']",tapi seringkali kakak pertama juga tanya ke adik sih contoh cara daftar mypertamina atau cairin uang di e wallet yang belum verifikasi,netral,negatif
Tue Sep 03,radarmadiunweb,Sudah 4 1 juta kendaraan menggunakan QR Code untuk beli Pertalite. Segera daftar untuk akses subsidi BBM di MyPertamina berikut caranya. https://t.co/WgAF6zAAwd #jawapos #beritaviral #jawatimur,Sudah   juta kendaraan menggunakan QR Code untuk beli Pertalite Segera daftar untuk akses subsidi BBM di MyPertamina berikut caranya  jawapos beritaviral jawatimur,sudah   juta kendaraan menggunakan qr code untuk beli pertalite segera daftar untuk akses subsidi bbm di mypertamina berikut caranya  jawapos beritaviral jawatimur,sudah juta kendaraan menggunakan qr code untuk beli pertalite segera daftar untuk akses subsidi bahan bakar minyak di mypertamina berikut caranya jawa pos beritaviral jawa timur,"['sudah', 'juta', 'kendaraan', 'menggunakan', 'qr', 'code', 'untuk', 'beli', 'pertalite', 'segera', 'daftar', 'untuk', 'akses', 'subsidi', 'bahan', 'bakar', 'minyak', 'di', 'mypertamina', 'berikut', 'caranya', 'jawa', 'pos', 'beritaviral', 'jawa', 'timur']",sudah juta kendara guna qr code untuk beli pertalite segera daftar untuk akses subsidi bahan bakar minyak di mypertamina ikut cara jawa pos beritaviral jawa timur,netral,netral
Tue Sep 03,PR_Kuningan,Masih Gagal Daftar QR Qode Subsidi Tepat Pertalite? Simak Petunjuk Penting dari Pertamina Patra Niaga JBB ini https://t.co/FjWAQlHXIg #Pertamina #CaraDaftarQRCodePertalite #MyPertamina,Masih Gagal Daftar QR Qode Subsidi Tepat Pertalite Simak Petunjuk Penting dari Pertamina Patra Niaga JBB ini  Pertamina CaraDaftarQRCodePertalite MyPertamina,masih gagal daftar qr qode subsidi tepat pertalite simak petunjuk penting dari pertamina patra niaga jbb ini  pertamina caradaftarqrcodepertalite mypertamina,masih gagal daftar qr qode subsidi tepat pertalite simak petunjuk penting dari pertamina patra niaga jbb ini pertamina caradaftarqrcodepertalite mypertamina,"['masih', 'gagal', 'daftar', 'qr', 'qode', 'subsidi', 'tepat', 'pertalite', 'simak', 'petunjuk', 'penting', 'dari', 'pertamina', 'patra', 'niaga', 'jbb', 'ini', 'pertamina', 'caradaftarqrcodepertalite', 'mypertamina']",masih gagal daftar qr qode subsidi tepat pertalite simak tunjuk penting dari pertamina patra niaga jbb ini pertamina caradaftarqrcodepertalite mypertamina,netral,negatif
Mon Sep 02,AFC_Razor,@kenhans03 Ga bisa ngisi bensin belum daftar MyPertamina, Ga bisa ngisi bensin belum daftar MyPertamina, ga bisa ngisi bensin belum daftar mypertamina,tidak bisa mengisi bensin belum daftar mypertamina,"['tidak', 'bisa', 'mengisi', 'bensin', 'belum', 'daftar', 'mypertamina']",tidak bisa isi bensin belum daftar mypertamina,netral,negatif
Mon Sep 02,tempodotco,Rencana Pembatasan Pertalite 1 Oktober 2024 Begini Cara Daftar Kode QR MyPertamina https://t.co/M3IuSRRsZR #GoOto,Rencana Pembatasan Pertalite  Oktober  Begini Cara Daftar Kode QR MyPertamina  GoOto,rencana pembatasan pertalite  oktober  begini cara daftar kode qr mypertamina  gooto,rencana pembatasan pertalite oktober begini cara daftar kode qr mypertamina gooto,"['rencana', 'pembatasan', 'pertalite', 'oktober', 'begini', 'cara', 'daftar', 'kode', 'qr', 'mypertamina', 'gooto']",rencana batas pertalite oktober begini cara daftar kode qr mypertamina gooto,netral,netral
Mon Sep 02,saxifralip,Ini emang daftar mypertamina harus didaftarin perusahaan ya? Bukannya harusnya perseorangan???????,Ini emang daftar mypertamina harus didaftarin perusahaan ya Bukannya harusnya perseorangan,ini emang daftar mypertamina harus didaftarin perusahaan ya bukannya harusnya perseorangan,ini memang daftar mypertamina harus didaftarin perusahaan ya bukannya harusnya perseorangan,"['ini', 'memang', 'daftar', 'mypertamina', 'harus', 'didaftarin', 'perusahaan', 'ya', 'bukannya', 'harusnya', 'perseorangan']",ini memang daftar mypertamina harus didaftarin usaha ya bukan harus orang,netral,negatif
Mon Sep 02,detikcom,Batasan pembelian BBM subsidi Pertalite dan Solar akan berlaku. Daftar di MyPertamina untuk mendapatkan QR Code. Simak syarat dan cara pendaftarannya! https://t.co/kmxdEQ821Q,Batasan pembelian BBM subsidi Pertalite dan Solar akan berlaku Daftar di MyPertamina untuk mendapatkan QR Code Simak syarat dan cara pendaftarannya ,batasan pembelian bbm subsidi pertalite dan solar akan berlaku daftar di mypertamina untuk mendapatkan qr code simak syarat dan cara pendaftarannya ,batasan pembelian bahan bakar minyak subsidi pertalite dan solar akan berlaku daftar di mypertamina untuk mendapatkan qr code simak syarat dan cara pendaftarannya,"['batasan', 'pembelian', 'bahan', 'bakar', 'minyak', 'subsidi', 'pertalite', 'dan', 'solar', 'akan', 'berlaku', 'daftar', 'di', 'mypertamina', 'untuk', 'mendapatkan', 'qr', 'code', 'simak', 'syarat', 'dan', 'cara', 'pendaftarannya']",batas beli bahan bakar minyak subsidi pertalite dan solar akan laku daftar di mypertamina untuk dapat qr code simak syarat dan cara daftar,netral,negatif
Mon Sep 02,TopCareerID,Cara Daftar QR Code MyPertamina Buat Beli BBM Subsidi https://t.co/lC91MQM2gq,Cara Daftar QR Code MyPertamina Buat Beli BBM Subsidi ,cara daftar qr code mypertamina buat beli bbm subsidi ,cara daftar qr code mypertamina buat beli bahan bakar minyak subsidi,"['cara', 'daftar', 'qr', 'code', 'mypertamina', 'buat', 'beli', 'bahan', 'bakar', 'minyak', 'subsidi']",cara daftar qr code mypertamina buat beli bahan bakar minyak subsidi,netral,negatif
Mon Sep 02,katadataoto,Berikut syarat dan cara daftar MyPertamina bagi masyarakat agar tetap bisa membeli BBM subsidi Jenis Pertalite https://t.co/yozOO0dL9A,Berikut syarat dan cara daftar MyPertamina bagi masyarakat agar tetap bisa membeli BBM subsidi Jenis Pertalite ,berikut syarat dan cara daftar mypertamina bagi masyarakat agar tetap bisa membeli bbm subsidi jenis pertalite ,berikut syarat dan cara daftar mypertamina bagi masyarakat agar tetap bisa membeli bahan bakar minyak subsidi jenis pertalite,"['berikut', 'syarat', 'dan', 'cara', 'daftar', 'mypertamina', 'bagi', 'masyarakat', 'agar', 'tetap', 'bisa', 'membeli', 'bahan', 'bakar', 'minyak', 'subsidi', 'jenis', 'pertalite']",ikut syarat dan cara daftar mypertamina bagi masyarakat agar tetap bisa beli bahan bakar minyak subsidi jenis pertalite,netral,negatif
Mon Sep 02,PortalEnergi,Wah ternyata perusahaan bisa daftar semua kendaraan dalam satu akun MyPertamina. #Pertamina #MyPertamina #BBMSubsidi #Bensin #breakingnews https://t.co/5rZFxKKW00,Wah ternyata perusahaan bisa daftar semua kendaraan dalam satu akun MyPertamina Pertamina MyPertamina BBMSubsidi Bensin breakingnews ,wah ternyata perusahaan bisa daftar semua kendaraan dalam satu akun mypertamina pertamina mypertamina bbmsubsidi bensin breakingnews ,wah ternyata perusahaan bisa daftar semua kendaraan dalam satu akun mypertamina pertamina mypertamina bbmsubsidi bensin breakingnews,"['wah', 'ternyata', 'perusahaan', 'bisa', 'daftar', 'semua', 'kendaraan', 'dalam', 'satu', 'akun', 'mypertamina', 'pertamina', 'mypertamina', 'bbmsubsidi', 'bensin', 'breakingnews']",wah nyata usaha bisa daftar semua kendara dalam satu akun mypertamina pertamina mypertamina bbmsubsidi bensin breakingnews,netral,negatif
Mon Sep 02,idn_citizen,Tertarik Dapat BBM Subsidi? Coba Daftar Aplikasi MyPertamina Begini Caranya! #idncitizen #promedia https://t.co/hoEEFQm1jO,Tertarik Dapat BBM Subsidi Coba Daftar Aplikasi MyPertamina Begini Caranya idncitizen promedia ,tertarik dapat bbm subsidi coba daftar aplikasi mypertamina begini caranya idncitizen promedia ,tertarik dapat bahan bakar minyak subsidi coba daftar aplikasi mypertamina begini caranya idncitizen promedia,"['tertarik', 'dapat', 'bahan', 'bakar', 'minyak', 'subsidi', 'coba', 'daftar', 'aplikasi', 'mypertamina', 'begini', 'caranya', 'idncitizen', 'promedia']",tarik dapat bahan bakar minyak subsidi coba daftar aplikasi mypertamina begini cara idncitizen promedia,netral,netral
Mon Sep 02,Sigumgum,@MyPertaminaID Saya download apps mypertamina lalu daftar baru. Dan setelah selesai daftar waktu saya mau login kok tidak bisa ya ? Saya sudah ulang 3x daftar baru dan login tetap tidak bisa. Mohon solusinya., Saya download apps mypertamina lalu daftar baru Dan setelah selesai daftar waktu saya mau login kok tidak bisa ya  Saya sudah ulang x daftar baru dan login tetap tidak bisa Mohon solusinya, saya download apps mypertamina lalu daftar baru dan setelah selesai daftar waktu saya mau login kok tidak bisa ya  saya sudah ulang x daftar baru dan login tetap tidak bisa mohon solusinya,saya unduh apps mypertamina lalu daftar baru dan setelah selesai daftar waktu saya mau login kok tidak bisa ya saya sudah ulang x daftar baru dan login tetap tidak bisa mohon solusinya,"['saya', 'unduh', 'apps', 'mypertamina', 'lalu', 'daftar', 'baru', 'dan', 'setelah', 'selesai', 'daftar', 'waktu', 'saya', 'mau', 'login', 'kok', 'tidak', 'bisa', 'ya', 'saya', 'sudah', 'ulang', 'x', 'daftar', 'baru', 'dan', 'login', 'tetap', 'tidak', 'bisa', 'mohon', 'solusinya']",saya unduh apps mypertamina lalu daftar baru dan telah selesai daftar waktu saya mau login kok tidak bisa ya saya sudah ulang x daftar baru dan login tetap tidak bisa mohon solusi,netral,negatif
Mon Sep 02,KompasTV,Buruan Daftar 3 9 Juta Warga Sudah Punya QR Code Pertalite Cek Lagi Syarat MyPertamina https://t.co/CzHncbrQY0,Buruan Daftar   Juta Warga Sudah Punya QR Code Pertalite Cek Lagi Syarat MyPertamina ,buruan daftar   juta warga sudah punya qr code pertalite cek lagi syarat mypertamina ,buruan daftar juta warga sudah punya qr code pertalite cek lagi syarat mypertamina,"['buruan', 'daftar', 'juta', 'warga', 'sudah', 'punya', 'qr', 'code', 'pertalite', 'cek', 'lagi', 'syarat', 'mypertamina']",buru daftar juta warga sudah punya qr code pertalite cek lagi syarat mypertamina,netral,negatif
Sun Sep 01,inilahantu,Emg bener ya sekarang mobil kalau mau isi pertalite harus daftar mypertamina dulu?,Emg bener ya sekarang mobil kalau mau isi pertalite harus daftar mypertamina dulu,emg bener ya sekarang mobil kalau mau isi pertalite harus daftar mypertamina dulu,memang benar ya sekarang mobil kalau mau isi pertalite harus daftar mypertamina dulu,"['memang', 'benar', 'ya', 'sekarang', 'mobil', 'kalau', 'mau', 'isi', 'pertalite', 'harus', 'daftar', 'mypertamina', 'dulu']",memang benar ya sekarang mobil kalau mau isi pertalite harus daftar mypertamina dulu,netral,negatif
Sun Sep 01,rinawanabadi,@pertamina135 min kenapa kelurahanku tidak ada di aplikasi mypertamina? Aku jadi tdk bs daftar QR code subsidi , min kenapa kelurahanku tidak ada di aplikasi mypertamina Aku jadi tdk bs daftar QR code subsidi , min kenapa kelurahanku tidak ada di aplikasi mypertamina aku jadi tdk bs daftar qr code subsidi ,min kenapa kelurahanku tidak ada di aplikasi mypertamina aku jadi tidak bisa daftar qr code subsidi,"['min', 'kenapa', 'kelurahanku', 'tidak', 'ada', 'di', 'aplikasi', 'mypertamina', 'aku', 'jadi', 'tidak', 'bisa', 'daftar', 'qr', 'code', 'subsidi']",min kenapa lurah tidak ada di aplikasi mypertamina aku jadi tidak bisa daftar qr code subsidi,netral,negatif
Sun Sep 01,Bisniscom,Cara Daftar MyPertamina untuk Beli BBM Susbidi Pertalite per 1 Oktober https://t.co/SJiUvXKYKF,Cara Daftar MyPertamina untuk Beli BBM Susbidi Pertalite per  Oktober ,cara daftar mypertamina untuk beli bbm susbidi pertalite per  oktober ,cara daftar mypertamina untuk beli bahan bakar minyak susbidi pertalite per oktober,"['cara', 'daftar', 'mypertamina', 'untuk', 'beli', 'bahan', 'bakar', 'minyak', 'susbidi', 'pertalite', 'per', 'oktober']",cara daftar mypertamina untuk beli bahan bakar minyak susbidi pertalite per oktober,netral,positif
Sun Sep 01,PRFMnews,2 Tips Penting Daftar Subsidi Tepat MyPertamina Proses Cepat dan Download QR Code Jadi Mudah https://t.co/yBxNkpmEJ5, Tips Penting Daftar Subsidi Tepat MyPertamina Proses Cepat dan Download QR Code Jadi Mudah , tips penting daftar subsidi tepat mypertamina proses cepat dan download qr code jadi mudah ,tips penting daftar subsidi tepat mypertamina proses cepat dan unduh qr code jadi mudah,"['tips', 'penting', 'daftar', 'subsidi', 'tepat', 'mypertamina', 'proses', 'cepat', 'dan', 'unduh', 'qr', 'code', 'jadi', 'mudah']",tips penting daftar subsidi tepat mypertamina proses cepat dan unduh qr code jadi mudah,netral,negatif
Sun Sep 01,arimanku,Xenia sy sejak awal daftar di MyPertamina OK. Tiap isi pertalite di SPBU petugas gunakan cardreader yg mrk entry sendiri lancar jaya. Tp skrg wajib munculkan kode QR. Problemnya MyPertamina gagal terus Muat Ulang syst eror. Yg salah konsumen atau @pertamina nih? Cc @KemenBUMN,Xenia sy sejak awal daftar di MyPertamina OK Tiap isi pertalite di SPBU petugas gunakan cardreader yg mrk entry sendiri lancar jaya Tp skrg wajib munculkan kode QR Problemnya MyPertamina gagal terus Muat Ulang syst eror Yg salah konsumen atau  nih Cc ,xenia sy sejak awal daftar di mypertamina ok tiap isi pertalite di spbu petugas gunakan cardreader yg mrk entry sendiri lancar jaya tp skrg wajib munculkan kode qr problemnya mypertamina gagal terus muat ulang syst eror yg salah konsumen atau  nih cc ,xenia saya sejak awal daftar di mypertamina oke tiap isi pertalite di spbu petugas gunakan cardreader yang mereka entry sendiri lancar jaya tetapi sekarang wajib munculkan kode qr problemnya mypertamina gagal terus muat ulang syst eror yang salah konsumen atau nih cc,"['xenia', 'saya', 'sejak', 'awal', 'daftar', 'di', 'mypertamina', 'oke', 'tiap', 'isi', 'pertalite', 'di', 'spbu', 'petugas', 'gunakan', 'cardreader', 'yang', 'mereka', 'entry', 'sendiri', 'lancar', 'jaya', 'tetapi', 'sekarang', 'wajib', 'munculkan', 'kode', 'qr', 'problemnya', 'mypertamina', 'gagal', 'terus', 'muat', 'ulang', 'syst', 'eror', 'yang', 'salah', 'konsumen', 'atau', 'nih', 'cc']",xenia saya sejak awal daftar di mypertamina oke tiap isi pertalite di spbu tugas guna cardreader yang mereka entry sendiri lancar jaya tetapi sekarang wajib muncul kode qr problem mypertamina gagal terus muat ulang syst eror yang salah konsumen atau nih cc,negatif,negatif
Sun Dec 29,ForediOke,@MyPertaminaID tlg di bantu saat sy daftar di mypertamina pd kotak sy memahami selalu tdk bisa di checklist ? Setiap mau check list muncul sprti gbr terlampir https://t.co/6yPCtzB2kP, tlg di bantu saat sy daftar di mypertamina pd kotak sy memahami selalu tdk bisa di checklist  Setiap mau check list muncul sprti gbr terlampir , tlg di bantu saat sy daftar di mypertamina pd kotak sy memahami selalu tdk bisa di checklist  setiap mau check list muncul sprti gbr terlampir ,tolong di bantu saat saya daftar di mypertamina pada kotak saya memahami selalu tidak bisa di checklist setiap mau check list muncul seperti gambar terlampir,"['tolong', 'di', 'bantu', 'saat', 'saya', 'daftar', 'di', 'mypertamina', 'pada', 'kotak', 'saya', 'memahami', 'selalu', 'tidak', 'bisa', 'di', 'checklist', 'setiap', 'mau', 'check', 'list', 'muncul', 'seperti', 'gambar', 'terlampir']",tolong di bantu saat saya daftar di mypertamina pada kotak saya paham selalu tidak bisa di checklist tiap mau check list muncul seperti gambar lampir,netral,negatif
Sun Dec 29,deliciouscious,@yo666ez karena ternyata banyak yang kesana karena kasus gitu juga siapin aja fotokopi KTP STNK BPKB dan dalam 3 hari udah lancar daftar mypertamina bang. Intinya yang jelek bukan di mypertamina samsat yang jelek dan bapuk database yang ada di polda itu nyusahin orang aja., karena ternyata banyak yang kesana karena kasus gitu juga siapin aja fotokopi KTP STNK BPKB dan dalam  hari udah lancar daftar mypertamina bang Intinya yang jelek bukan di mypertamina samsat yang jelek dan bapuk database yang ada di polda itu nyusahin orang aja, karena ternyata banyak yang kesana karena kasus gitu juga siapin aja fotokopi ktp stnk bpkb dan dalam  hari udah lancar daftar mypertamina bang intinya yang jelek bukan di mypertamina samsat yang jelek dan bapuk database yang ada di polda itu nyusahin orang aja,karena ternyata banyak yang kesana karena kasus begitu juga siapkan saja fotokopi kartu tanda penduduk stnk bpkb dan dalam hari sudah lancar daftar mypertamina bang intinya yang jelek bukan di mypertamina samsat yang jelek dan bapuk database yang ada di kepolisian daerah itu menyusahkan orang saja,"['karena', 'ternyata', 'banyak', 'yang', 'kesana', 'karena', 'kasus', 'begitu', 'juga', 'siapkan', 'saja', 'fotokopi', 'kartu', 'tanda', 'penduduk', 'stnk', 'bpkb', 'dan', 'dalam', 'hari', 'sudah', 'lancar', 'daftar', 'mypertamina', 'bang', 'intinya', 'yang', 'jelek', 'bukan', 'di', 'mypertamina', 'samsat', 'yang', 'jelek', 'dan', 'bapuk', 'database', 'yang', 'ada', 'di', 'kepolisian', 'daerah', 'itu', 'menyusahkan', 'orang', 'saja']",karena nyata banyak yang kesana karena kasus begitu juga siap saja fotokopi kartu tanda duduk stnk bpkb dan dalam hari sudah lancar daftar mypertamina bang inti yang jelek bukan di mypertamina samsat yang jelek dan bapuk database yang ada di polisi daerah itu susah orang saja,netral,netral
